Kind,Min_Length,Max_Length,Repetition,Sum of Absolute Values,Mean Value,Standard Deviation,Shannon Entropy,Maximum Value,Minimum Value,Kmeans Threshold_A,Kmeans Threshold_B,Kmeans Nodes A Exceeding Treshhold = 1,Kmeans Nodes B Exceeding Treshhold = 1,Total Nodes = 1,count_11,count_00,count_mixed,Overlap % with zeroes,Overlap % no zeroes,Sum of min
GRUA,30,35,24,1.3534,0.0553,0.0471,4.2479,0.1254,-0.0126,0.0105,0.0636,9,10,19,9,2,1,3.0,9.0,0.21
GRUA,30,35,25,3.5546,0.111,0.1668,3.8074,0.3809,-0.0623,0.1998,-0.0316,9,12,21,3,1,8,0.3333,0.375,0.017
GRUA,30,35,26,1.0262,0.0385,0.0588,3.4594,0.1774,-0.0075,0.077,0.0232,4,7,11,0,1,11,0.0,0.0,0.0097
GRUA,30,35,27,2.4751,0.0921,0.1447,3.3219,0.4017,-0.0252,0.156,0.0219,7,3,10,2,4,6,0.2,0.3333,0.1207
GRUA,30,35,28,1.691,0.063,0.086,3.3219,0.2469,-0.0229,0.0402,0.0974,4,6,10,3,5,4,0.3333,0.75,0.2727
GRUA,30,35,29,0.758,0.0244,0.0389,3.8074,0.0842,-0.0337,0.0073,0.0322,7,7,14,2,0,10,0.2,0.2,0.0284
GRUA,30,35,30,0.4444,0.016,0.0231,3.4594,0.0723,-0.0139,0.0115,0.0254,6,5,11,3,4,5,0.3333,0.6,0.0512
RNN,40,40,0,6.5341,0.269,0.1963,4.0,0.5954,-0.0208,0.2662,0.1518,8,8,16,8,4,0,2.0,0.0,2.393
RNN,40,40,1,12.9555,0.5398,0.3753,3.4594,0.9603,0.0,0.5316,0.5995,8,3,11,0,1,11,0.0,0.0,2.1955
RNN,40,40,2,9.7461,0.3831,0.3958,3.3219,0.9994,-0.0689,0.3347,0.5541,5,5,10,1,3,8,0.0909,0.125,1.2785
RNN,40,40,3,10.9122,0.4547,0.3734,3.1699,0.9974,0.0,0.5298,0.5855,6,3,9,1,4,7,0.0909,0.1429,2.0861
RNN,40,40,4,12.8721,0.5363,0.4135,3.7004,0.9997,0.0,0.561,0.4417,7,6,13,3,2,7,0.3333,0.4286,3.1305
RNN,40,40,5,11.2683,0.4695,0.3597,3.4594,0.995,0.0,0.4455,0.5513,6,5,11,1,2,9,0.0909,0.1111,2.1736
RNN,40,40,6,11.5118,0.4797,0.3939,3.585,0.9793,0.0,0.5464,0.4021,7,5,12,0,0,12,0.0,0.0,1.3496
RNN,40,40,7,10.6854,0.4452,0.3568,3.585,0.9953,0.0,0.4719,0.4186,6,6,12,1,1,10,0.0909,0.1,1.7605
RNN,40,40,8,12.0204,0.5008,0.4114,3.3219,0.9573,0.0,0.5565,0.5833,3,7,10,0,2,10,0.0,0.0,1.5379
RNN,40,40,9,10.7696,0.4487,0.3714,3.3219,0.9837,0.0,0.6027,0.406,5,5,10,0,2,10,0.0,0.0,1.3183
RNN,40,40,10,11.5569,0.4815,0.4032,3.7004,0.94,0.0,0.4573,0.4419,7,6,13,1,0,11,0.0909,0.0909,1.4678
RNN,40,40,11,11.655,0.4856,0.3931,3.585,0.9925,0.0,0.5122,0.4456,8,4,12,0,0,12,0.0,0.0,1.4623
RNN,40,40,12,11.9574,0.4982,0.4256,3.4594,1.0,0.0,0.6555,0.4006,7,4,11,1,2,9,0.0909,0.1111,1.8678
RNN,40,40,13,10.0294,0.4179,0.3582,3.1699,0.9933,0.0,0.5166,0.4948,6,3,9,0,3,9,0.0,0.0,1.302
RNN,40,40,14,13.3595,0.5566,0.322,4.0875,0.9988,0.0,0.4844,0.3568,7,10,17,5,0,7,0.7143,0.7143,3.4965
RNN,40,40,15,11.3981,0.4749,0.416,3.7004,1.0,0.0,0.4147,0.4724,7,6,13,2,1,9,0.2,0.2222,1.8297
RNN,40,40,16,13.1162,0.5465,0.3879,3.585,0.9973,0.0,0.4729,0.6206,8,4,12,2,2,8,0.2,0.25,3.0313
RNN,40,40,17,10.2562,0.4273,0.4146,3.4594,0.9995,0.0,0.4183,0.5102,6,5,11,0,1,11,0.0,0.0,0.7627
RNN,40,40,18,12.3852,0.5038,0.3861,3.9069,0.936,-0.0492,0.3817,0.4424,9,6,15,5,2,5,0.7143,1.0,3.1935
RNN,40,40,19,13.3553,0.5565,0.3672,3.8074,0.9776,0.0,0.6384,0.3668,7,7,14,4,2,6,0.5,0.6667,4.2336
RNN,40,40,20,11.996,0.4998,0.4311,3.3219,0.9997,0.0,0.5894,0.5461,5,5,10,0,2,10,0.0,0.0,1.2228
RNN,40,40,21,12.289,0.512,0.4167,3.4594,0.9686,0.0,0.6085,0.4828,6,5,11,2,3,7,0.2,0.2857,3.2919
RNN,40,40,22,12.865,0.536,0.3892,3.585,0.9807,0.0,0.5821,0.4849,5,7,12,0,0,12,0.0,0.0,1.9888
RNN,40,40,23,8.0454,0.3352,0.3022,3.585,0.9928,0.0,0.4422,0.2649,5,7,12,3,3,6,0.3333,0.5,1.6561
RNN,40,40,24,12.5092,0.5212,0.4347,3.585,0.9972,0.0,0.5621,0.4837,8,4,12,0,0,12,0.0,0.0,1.3417
RNN,40,40,25,9.0808,0.3764,0.3064,3.4594,0.9845,-0.0121,0.2991,0.4859,5,6,11,3,4,5,0.3333,0.6,2.2369
RNN,40,40,26,12.6164,0.5257,0.4441,3.585,0.9952,0.0,0.5148,0.5387,5,7,12,0,0,12,0.0,0.0,1.2004
RNN,40,40,27,11.4105,0.4754,0.3513,3.1699,0.9765,0.0,0.476,0.6267,4,5,9,0,3,9,0.0,0.0,1.9903
RNN,40,40,28,12.5032,0.521,0.4031,3.4594,0.9774,0.0,0.5619,0.5459,5,6,11,1,2,9,0.0909,0.1111,2.2965
RNN,40,40,29,11.3213,0.4717,0.3672,3.585,0.9905,0.0,0.3676,0.5758,6,6,12,0,0,12,0.0,0.0,1.7228
RNN,40,40,30,12.417,0.5174,0.4019,3.585,0.9761,0.0,0.5055,0.5292,6,6,12,0,0,12,0.0,0.0,1.6668
RNNA,40,40,0,0.2251,0.0036,0.0119,1.585,0.0316,-0.007,0.0194,0.0071,2,1,3,0,9,3,0.0,0.0,0.0116
RNNA,40,40,1,0.5676,0.0186,0.0222,3.8074,0.0437,-0.019,0.0229,0.0061,9,5,14,5,3,4,0.7143,1.25,0.1026
RNNA,40,40,2,1.4871,0.0598,0.1105,3.4594,0.3319,-0.0083,0.1569,0.0092,4,7,11,1,2,9,0.0909,0.1111,0.0473
RNNA,40,40,3,1.9442,0.079,0.0772,3.7004,0.2182,-0.0098,0.0971,0.0386,8,5,13,4,3,5,0.5,0.8,0.3491
RNNA,40,40,4,1.1882,0.0466,0.0477,3.7004,0.1174,-0.0336,0.0303,0.0546,6,7,13,6,5,1,1.0,6.0,0.3983
RNNA,40,40,5,5.8308,0.2399,0.3508,3.8074,0.859,-0.0183,0.4683,0.0064,6,8,14,4,2,6,0.5,0.6667,0.0939
RNNA,40,40,6,0.4024,0.0135,0.0158,3.0,0.0591,-0.011,0.0376,0.0053,1,7,8,0,4,8,0.0,0.0,0.1021
RNNA,40,40,7,4.7691,0.1701,0.2502,3.3219,0.5299,-0.0366,0.2486,-0.0156,9,12,21,0,2,10,0.0,0.0,0.0
RNNA,40,40,8,0.2251,0.0072,0.0122,3.1699,0.0428,-0.0132,0.0212,0.0079,1,8,9,0,3,9,0.0,0.0,0.0008
RNNA,40,40,9,0.2382,0.0053,0.0113,4.3923,0.0181,-0.0222,-0.0045,-0.0035,12,12,24,9,0,3,3.0,3.0,0.0201
RNNA,40,40,10,3.8995,0.1582,0.2214,3.3219,0.5084,-0.0115,0.2362,0.0185,8,2,10,0,2,10,0.0,0.0,0.0132
RNNA,40,40,11,0.0,0.0,0.0,4.585,0.0,0.0,0.0,0.0,12,12,24,12,0,0,0.0,0.0,0.0
RNNA,40,40,12,7.6646,0.3194,0.2927,3.4594,0.7971,0.0,0.4882,0.1672,6,5,11,2,3,7,0.2,0.2857,1.0567
RNNA,40,40,13,1.6811,0.064,0.0841,3.4594,0.2005,-0.0304,0.0093,0.1119,4,7,11,0,1,11,0.0,0.0,0.0818
RNNA,40,40,14,0.0629,0.0023,0.0036,3.3219,0.0074,-0.0013,0.0,0.0032,2,8,10,1,3,8,0.0909,0.125,0.0
RNNA,40,40,15,0.7374,0.0306,0.0366,3.585,0.1229,-0.0017,0.0572,0.0087,5,7,12,3,3,6,0.3333,0.5,0.093
RNNA,40,40,16,0.2327,0.0032,0.0137,3.4594,0.0343,-0.0226,-0.0045,0.0139,12,3,15,1,2,9,0.0909,0.1111,0.0
RNNA,40,40,17,0.5144,0.0158,0.0245,3.4594,0.0447,-0.006,-0.003,0.0221,12,10,22,0,1,11,0.0,0.0,0.0
RNNA,40,40,18,0.3148,0.0131,0.0062,4.3219,0.0182,0.0,0.0067,0.009,10,10,20,10,2,0,5.0,0.0,0.1347
RNNA,40,40,19,2.7302,0.1132,0.1109,4.0875,0.2637,-0.0031,0.1151,0.0155,11,6,17,6,1,5,1.0,1.2,0.1861
RNNA,40,40,20,2.7899,0.1144,0.1883,3.4594,0.6205,-0.0096,0.0351,0.2315,6,5,11,0,1,11,0.0,0.0,0.0332
RNNA,40,40,21,0.2144,0.0089,0.0133,2.585,0.0538,-0.0,0.0128,0.0282,5,1,6,0,6,6,0.0,0.0,0.0044
RNNA,40,40,22,1.2514,0.0509,0.0596,3.9069,0.1565,-0.0055,0.0104,0.0687,7,8,15,5,2,5,0.7143,1.0,0.1258
RNNA,40,40,23,1.6856,0.0702,0.066,3.585,0.1621,-0.0002,0.0784,0.0536,8,4,12,0,0,12,0.0,0.0,0.0945
RNNA,40,40,24,0.1518,0.0061,0.0091,3.0,0.0276,-0.0003,0.0051,0.0115,3,5,8,1,5,6,0.0909,0.1667,0.0114
RNNA,40,40,25,0.2375,0.0099,0.0193,4.0875,0.0646,0.0,0.0235,0.0,5,12,17,5,0,7,0.7143,0.7143,0.0
RNNA,40,40,26,1.3116,0.0523,0.089,3.585,0.2266,-0.0092,0.1033,0.0014,6,6,12,1,1,10,0.0909,0.1,0.0075
RNNA,40,40,27,1.4625,0.0554,0.0741,3.4594,0.1539,-0.0088,0.0063,0.076,2,9,11,0,1,11,0.0,0.0,0.0
RNNA,40,40,28,0.1845,0.0074,0.0115,3.7004,0.0368,-0.0004,0.004,0.0181,10,3,13,1,0,11,0.0909,0.0909,0.0066
RNNA,40,40,29,5.8332,0.2388,0.3071,3.8074,0.8591,-0.0109,0.0047,0.345,5,9,14,4,2,6,0.5,0.6667,0.067
RNNA,40,40,30,0.3925,-0.0007,0.0297,3.0,0.1194,-0.0323,-0.0182,0.0625,12,1,13,0,4,8,0.0,0.0,0.0
LSTM,40,40,0,10.1884,0.4245,0.3295,3.8074,0.9794,0.0,0.2594,0.4805,6,8,14,4,2,6,0.5,0.6667,2.5024
LSTM,40,40,1,10.2956,0.429,0.2598,3.585,0.7552,0.0,0.4713,0.3805,5,7,12,1,1,10,0.0909,0.1,2.8362
LSTM,40,40,2,10.2895,0.4287,0.369,3.1699,0.9926,0.0,0.5248,0.5054,6,3,9,0,3,9,0.0,0.0,1.6092
LSTM,40,40,3,11.8498,0.4937,0.3952,3.7004,0.9973,0.0,0.4844,0.441,7,6,13,1,0,11,0.0909,0.0909,1.6972
LSTM,40,40,4,9.9192,0.4133,0.3633,3.3219,0.9997,0.0,0.4897,0.4461,4,6,10,0,2,10,0.0,0.0,1.8322
LSTM,40,40,5,6.4057,0.2652,0.2534,3.8074,0.7769,-0.0205,0.3933,0.0868,7,7,14,6,4,2,1.0,3.0,1.1892
LSTM,40,40,6,11.2091,0.4632,0.4195,3.4594,0.9985,-0.0214,0.5075,0.4836,6,5,11,0,1,11,0.0,0.0,0.8903
LSTM,40,40,7,9.9612,0.415,0.3329,3.7004,0.9765,0.0,0.4694,0.3029,7,6,13,3,2,7,0.3333,0.4286,2.5353
LSTM,40,40,8,6.4626,0.2407,0.3263,3.7004,0.879,-0.0594,0.3922,0.0056,8,5,13,5,4,3,0.7143,1.6667,0.3016
LSTM,40,40,9,10.1738,0.4239,0.3819,3.1699,1.0122,0.0,0.5556,0.4833,4,5,9,1,4,7,0.0909,0.1429,1.8326
LSTM,40,40,10,11.6965,0.4874,0.3669,3.4594,0.9764,0.0,0.4876,0.5455,6,5,11,0,1,11,0.0,0.0,1.9397
LSTM,40,40,11,9.5089,0.3621,0.3483,3.8074,0.9853,-0.1855,0.1604,0.4663,6,8,14,3,1,8,0.3333,0.375,1.6143
LSTM,40,40,12,13.6738,0.5697,0.374,3.8074,1.0132,0.0,0.4732,0.5548,6,8,14,2,0,10,0.2,0.2,3.1419
LSTM,40,40,13,12.761,0.5317,0.3643,3.585,0.9988,0.0,0.4866,0.5768,6,6,12,6,6,0,1.0,0.0,5.8352
LSTM,40,40,14,7.4941,0.3087,0.2845,3.585,0.8715,-0.0142,0.2185,0.399,6,6,12,4,4,4,0.5,1.0,1.677
LSTM,40,40,15,12.393,0.5164,0.438,3.4594,0.9987,0.0,0.5315,0.5706,6,5,11,0,1,11,0.0,0.0,1.2155
LSTM,40,40,16,12.7862,0.5328,0.3546,3.9069,0.9912,0.0,0.4759,0.3897,9,6,15,4,1,7,0.5,0.5714,3.3337
LSTM,40,40,17,6.7627,0.241,0.2392,3.8074,0.5395,-0.1458,0.1449,0.2782,5,9,14,3,1,8,0.3333,0.375,1.0709
LSTM,40,40,18,10.4219,0.4342,0.3542,3.1699,0.9858,0.0,0.4532,0.5642,3,6,9,1,4,7,0.0909,0.1429,2.2107
LSTM,40,40,19,12.5696,0.5237,0.3773,3.7004,0.9906,0.0,0.469,0.5091,5,8,13,3,2,7,0.3333,0.4286,3.06
LSTM,40,40,20,9.3888,0.3912,0.2904,4.0,1.0938,0.0,0.3886,0.2332,8,8,16,5,1,6,0.7143,0.8333,2.1538
LSTM,40,40,21,9.6817,0.4003,0.3463,3.585,0.9087,-0.0144,0.3313,0.4405,3,9,12,3,3,6,0.3333,0.5,2.1895
LSTM,40,40,22,12.4237,0.5177,0.4081,3.585,0.9966,0.0,0.5282,0.5071,6,6,12,1,1,10,0.0909,0.1,2.1956
LSTM,40,40,23,10.3177,0.4299,0.3173,3.585,0.9359,-0.0,0.6058,0.2725,5,7,12,0,0,12,0.0,0.0,2.3025
LSTM,40,40,24,9.0075,0.3753,0.3303,3.7004,0.9073,0.0,0.5348,0.168,7,6,13,3,2,7,0.3333,0.4286,1.5686
LSTM,40,40,25,10.3581,0.4198,0.3983,3.4594,0.992,-0.038,0.3534,0.5097,3,8,11,0,1,11,0.0,0.0,0.9873
LSTM,40,40,26,6.6819,0.2784,0.34,3.1699,0.9662,0.0,0.1954,0.45,3,6,9,1,4,7,0.0909,0.1429,0.9842
LSTM,40,40,27,9.641,0.4017,0.3933,3.1699,0.9947,0.0,0.53,0.4259,6,3,9,0,3,9,0.0,0.0,0.8353
LSTM,40,40,28,11.9278,0.497,0.3586,3.585,0.9965,0.0,0.5689,0.4251,6,6,12,2,2,8,0.2,0.25,2.6177
LSTM,40,40,29,12.3992,0.5166,0.366,3.4594,0.9926,0.0,0.5497,0.5485,7,4,11,1,2,9,0.0909,0.1111,2.8038
LSTM,40,40,30,11.1245,0.4635,0.3497,3.8074,0.9641,0.0,0.3169,0.5069,7,7,14,2,0,10,0.2,0.2,2.0211
LSTMA,40,40,0,0.0,-0.0,0.0,4.2479,0.0,-0.0,-0.0,-0.0,12,12,24,8,1,3,2.0,2.6667,0.0
LSTMA,40,40,1,0.0995,0.0039,0.0054,3.7004,0.0113,-0.0013,-0.0,0.005,12,9,21,2,1,9,0.2,0.2222,0.0
LSTMA,40,40,2,0.0,-0.0,0.0,2.585,0.0,-0.0,-0.0,0.0,12,2,14,2,8,2,0.2,1.0,0.0
LSTMA,40,40,3,1.2033,0.0501,0.0208,4.3219,0.0594,0.0,0.0322,0.0297,9,11,20,9,1,2,3.0,4.5,0.5497
LSTMA,40,40,4,0.9606,0.0269,0.0363,3.9069,0.0653,-0.034,0.013,0.0222,6,9,15,6,3,3,1.0,2.0,0.2674
LSTMA,40,40,5,0.0592,-0.0007,0.0053,2.8074,0.0212,-0.0068,-0.0,0.0089,12,1,13,1,6,5,0.0909,0.2,0.0
LSTMA,40,40,6,0.9545,0.0384,0.0561,3.7004,0.1341,-0.0081,0.0051,0.0709,7,6,13,6,5,1,1.0,6.0,0.0714
LSTMA,40,40,7,0.2822,0.0118,0.0241,2.585,0.0652,-0.0,0.0,0.0339,2,4,6,1,7,4,0.0909,0.25,0.0
LSTMA,40,40,8,1.0777,0.041,0.0559,3.3219,0.1783,-0.0163,0.071,0.0253,5,5,10,3,5,4,0.3333,0.75,0.1801
LSTMA,40,40,9,0.9172,0.036,0.0483,3.3219,0.1406,-0.0068,0.0045,0.0701,4,6,10,1,3,8,0.0909,0.125,0.0327
LSTMA,40,40,10,0.1354,0.0056,0.0081,3.3219,0.0187,0.0,0.0,0.0085,2,8,10,2,4,6,0.2,0.3333,0.0
LSTMA,40,40,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2,0,10,2,0.0,0.0,0.0
LSTMA,40,40,12,4.8639,0.187,0.2395,3.8074,0.5206,-0.0362,-0.0061,0.3146,12,8,20,3,1,8,0.3333,0.375,0.0811
LSTMA,40,40,13,0.2805,0.0117,0.0245,3.7004,0.0879,-0.0,-0.0,0.0336,12,4,16,2,1,9,0.2,0.2222,0.0
LSTMA,40,40,14,0.2881,0.012,0.0229,3.4594,0.0566,0.0,0.0,0.0287,6,5,11,4,5,3,0.5,1.3333,0.0
LSTMA,40,40,15,1.3923,0.058,0.0311,4.4594,0.0924,0.0,0.0446,0.0187,11,11,22,11,1,0,11.0,0.0,0.4105
LSTMA,40,40,16,0.3068,0.0093,0.026,2.8074,0.0924,-0.0082,0.0371,0.0,3,4,7,1,6,5,0.0909,0.2,0.0
LSTMA,40,40,17,0.4358,0.018,0.0096,3.8074,0.0285,-0.0018,0.0142,0.0187,6,8,14,5,3,4,0.7143,1.25,0.1509
LSTMA,40,40,18,0.0358,0.0015,0.0041,2.3219,0.0144,-0.0,0.0,0.006,2,3,5,0,7,5,0.0,0.0,0.0
LSTMA,40,40,19,1.0567,0.0353,0.079,3.7004,0.2835,-0.0261,0.0856,-0.0,5,12,17,3,2,7,0.3333,0.4286,0.0
LSTMA,40,40,20,0.9,0.0355,0.0365,3.585,0.1173,-0.0234,0.0651,0.0137,4,8,12,0,0,12,0.0,0.0,0.1533
LSTMA,40,40,21,0.0,0.0,0.0,3.7004,0.0,0.0,0.0,0.0,12,1,13,1,0,11,0.0909,0.0909,0.0
LSTMA,40,40,22,0.3933,0.0125,0.0225,3.3219,0.0502,-0.0082,0.0022,0.0255,4,6,10,3,5,4,0.3333,0.75,0.0308
LSTMA,40,40,23,0.4524,0.0051,0.0255,3.1699,0.039,-0.039,0.0088,0.0057,3,6,9,0,3,9,0.0,0.0,0.0
LSTMA,40,40,24,0.4994,0.0201,0.0346,3.8074,0.0805,-0.0043,0.0,0.0402,8,6,14,6,4,2,1.0,3.0,0.0
LSTMA,40,40,25,0.9128,0.0192,0.042,3.3219,0.0953,-0.0577,-0.0121,0.0616,12,3,15,1,3,8,0.0909,0.125,0.1052
LSTMA,40,40,26,0.3472,0.0144,0.0293,2.3219,0.0784,-0.0006,0.0412,0.0,4,1,5,1,8,3,0.0909,0.3333,0.0
LSTMA,40,40,27,0.037,0.0015,0.0031,2.585,0.0082,-0.0,0.0,0.0037,1,5,6,1,7,4,0.0909,0.25,0.0
LSTMA,40,40,28,0.123,0.0051,0.0084,3.0,0.0251,0.0,0.0088,0.0,7,1,8,1,5,6,0.0909,0.1667,0.0
LSTMA,40,40,29,0.0949,0.004,0.0064,3.1699,0.0148,-0.0,0.0079,-0.0,6,12,18,1,4,7,0.0909,0.1429,0.0
LSTMA,40,40,30,0.4997,-0.0074,0.0295,1.0,0.0854,-0.048,0.0227,0.0285,1,1,2,0,10,2,0.0,0.0,0.0
GRU,40,40,0,13.5622,0.5651,0.3585,3.8074,0.9246,0.0,0.4863,0.5307,7,7,14,2,0,10,0.2,0.2,3.4876
GRU,40,40,1,13.8808,0.5784,0.3873,3.8074,0.992,0.0,0.4728,0.5643,7,7,14,3,1,8,0.3333,0.375,3.3497
GRU,40,40,2,12.0035,0.5001,0.4212,3.585,0.9973,0.0,0.4426,0.5577,6,6,12,0,0,12,0.0,0.0,1.3907
GRU,40,40,3,13.2975,0.5541,0.4201,3.8074,0.9981,0.0,0.5141,0.4596,7,7,14,3,1,8,0.3333,0.375,2.6042
GRU,40,40,4,11.6658,0.4849,0.3634,3.7004,0.9962,-0.0143,0.5244,0.3636,8,5,13,3,2,7,0.3333,0.4286,3.0012
GRU,40,40,5,11.5188,0.4799,0.4138,3.4594,0.9997,0.0,0.5006,0.5174,7,4,11,1,2,9,0.0909,0.1111,1.3595
GRU,40,40,6,13.333,0.5555,0.3782,3.8074,0.9855,0.0,0.457,0.5299,9,5,14,2,0,10,0.2,0.2,2.8763
GRU,40,40,7,13.2383,0.5516,0.4402,3.7004,0.9964,0.0,0.5438,0.4883,6,7,13,2,1,9,0.2,0.2222,2.272
GRU,40,40,8,12.3275,0.5136,0.4112,3.4594,0.9736,0.0,0.5762,0.5175,6,5,11,0,1,11,0.0,0.0,1.6377
GRU,40,40,9,13.1915,0.5496,0.4018,3.7004,0.9967,0.0,0.4548,0.5819,7,6,13,2,1,9,0.2,0.2222,3.0527
GRU,40,40,10,12.4779,0.5199,0.4273,3.4594,0.989,0.0,0.51,0.5902,7,4,11,0,1,11,0.0,0.0,1.6448
GRU,40,40,11,12.117,0.5049,0.4096,3.585,0.9894,0.0,0.5267,0.4831,6,6,12,1,1,10,0.0909,0.1,2.01
GRU,40,40,12,12.3129,0.513,0.4091,3.4594,0.9963,0.0,0.6014,0.4906,5,6,11,0,1,11,0.0,0.0,1.6882
GRU,40,40,13,11.7996,0.4916,0.3821,3.4594,0.9976,0.0,0.555,0.4941,5,6,11,1,2,9,0.0909,0.1111,2.2068
GRU,40,40,14,12.6515,0.5271,0.3895,3.8074,0.9974,0.0,0.435,0.4933,8,6,14,3,1,8,0.3333,0.375,3.0056
GRU,40,40,15,13.3155,0.5548,0.3925,3.4594,0.9997,0.0,0.5594,0.6126,5,6,11,2,3,7,0.2,0.2857,3.3438
GRU,40,40,16,12.6759,0.5282,0.3989,3.585,0.9896,0.0,0.465,0.5863,7,5,12,0,0,12,0.0,0.0,1.8939
GRU,40,40,17,12.9,0.5375,0.4274,3.7004,0.9983,0.0,0.4979,0.5113,6,7,13,1,0,11,0.0909,0.0909,1.7706
GRU,40,40,18,13.1184,0.5466,0.3971,3.7004,0.9889,0.0,0.546,0.4831,7,6,13,1,0,11,0.0909,0.0909,2.4579
GRU,40,40,19,13.273,0.553,0.3697,3.7004,0.9719,0.0,0.4639,0.5808,7,6,13,1,0,11,0.0909,0.0909,2.7392
GRU,40,40,20,13.1621,0.5484,0.3944,3.585,0.9957,0.0,0.5306,0.568,5,7,12,2,2,8,0.2,0.25,2.9494
GRU,40,40,21,12.0427,0.5018,0.3379,3.4594,0.9895,0.0,0.5431,0.5114,5,6,11,1,2,9,0.0909,0.1111,3.3342
GRU,40,40,22,13.4235,0.5593,0.4226,3.7004,0.9995,0.0,0.5173,0.5394,7,6,13,2,1,9,0.2,0.2222,2.2423
GRU,40,40,23,12.5894,0.5246,0.4233,3.585,0.995,0.0,0.4944,0.5571,8,4,12,1,1,10,0.0909,0.1,2.0549
GRU,40,40,24,12.0921,0.5038,0.4112,3.585,0.9931,0.0,0.4429,0.5701,4,8,12,1,1,10,0.0909,0.1,1.7911
GRU,40,40,25,14.0382,0.5849,0.4052,3.9069,0.9857,0.0,0.4684,0.5114,7,8,15,3,0,9,0.3333,0.3333,2.8748
GRU,40,40,26,12.2278,0.5095,0.4015,3.585,0.9813,0.0,0.4652,0.5468,7,5,12,0,0,12,0.0,0.0,1.5559
GRU,40,40,27,12.4782,0.5199,0.4113,3.585,0.9953,0.0,0.548,0.4919,6,6,12,0,0,12,0.0,0.0,1.6267
GRU,40,40,28,10.667,0.4445,0.3723,3.3219,0.9818,0.0,0.4923,0.5091,6,4,10,1,3,8,0.0909,0.125,1.6193
GRU,40,40,29,13.7726,0.5739,0.3808,3.585,0.9988,0.0,0.61,0.5366,7,5,12,2,2,8,0.2,0.25,3.4432
GRU,40,40,30,11.9761,0.499,0.3906,3.3219,0.9895,0.0,0.564,0.5638,4,6,10,1,3,8,0.0909,0.125,2.4377
GRUA,40,40,0,3.7379,0.1545,0.0927,4.0,0.24,-0.0146,0.1378,0.1095,8,8,16,8,4,0,2.0,0.0,1.6102
GRUA,40,40,1,4.1212,0.1644,0.1437,3.585,0.385,-0.0381,0.1803,0.1575,3,9,12,2,2,8,0.2,0.25,0.9016
GRUA,40,40,2,0.5397,0.0225,0.0386,3.8074,0.0957,-0.0,-0.0,0.045,12,6,18,6,4,2,1.0,3.0,0.0
GRUA,40,40,3,5.0963,0.2123,0.1542,3.4594,0.4386,0.0,0.1786,0.2222,2,9,11,1,2,9,0.0909,0.1111,1.2903
GRUA,40,40,4,0.0942,0.0039,0.009,2.8074,0.0341,-0.0,-0.0,0.014,12,3,15,2,7,3,0.2,0.6667,0.0
GRUA,40,40,5,0.8301,0.0156,0.055,2.3219,0.1593,-0.0447,0.03,0.0495,1,4,5,0,7,5,0.0,0.0,0.0194
GRUA,40,40,6,0.0901,0.0038,0.0078,3.1699,0.0241,0.0,0.0,0.013,6,3,9,1,4,7,0.0909,0.1429,0.0
GRUA,40,40,7,2.6721,0.1085,0.0953,3.8074,0.2671,-0.0141,0.1282,0.0615,7,7,14,7,5,0,1.4,0.0,0.8925
GRUA,40,40,8,1.1897,0.0358,0.0549,3.585,0.1354,-0.0582,0.0191,0.0336,3,9,12,2,2,8,0.2,0.25,0.1188
GRUA,40,40,9,0.8743,0.0363,0.0478,3.8074,0.1235,-0.0019,0.005,0.0589,7,7,14,3,1,8,0.3333,0.375,0.0493
GRUA,40,40,10,1.521,0.0603,0.0449,4.0875,0.1474,-0.0129,0.0389,0.0428,9,8,17,8,3,1,2.0,8.0,0.6301
GRUA,40,40,11,2.8269,0.1151,0.0983,3.8074,0.2803,-0.0207,0.0633,0.1405,7,7,14,3,1,8,0.3333,0.375,0.4853
GRUA,40,40,12,2.9054,0.1047,0.1725,2.8074,0.4444,-0.024,-0.0093,0.2526,12,5,17,0,5,7,0.0,0.0,0.0021
GRUA,40,40,13,0.5494,0.0224,0.0356,2.8074,0.1384,-0.0016,0.0681,0.0189,2,5,7,1,6,5,0.0909,0.2,0.0929
GRUA,40,40,14,4.7268,0.196,0.2299,3.7004,0.5661,-0.0119,0.0348,0.3185,6,7,13,6,5,1,1.0,6.0,0.4292
GRUA,40,40,15,0.6015,0.0243,0.0267,3.0,0.083,-0.0042,0.0445,0.0319,1,7,8,0,4,8,0.0,0.0,0.0931
GRUA,40,40,16,0.4445,0.0145,0.031,2.3219,0.0919,-0.0072,0.0296,0.0428,3,2,5,1,8,3,0.0909,0.3333,0.0486
GRUA,40,40,17,1.1984,0.0496,0.0471,4.0,0.1275,-0.0022,0.0178,0.0625,9,7,16,6,2,4,1.0,1.5,0.2891
GRUA,40,40,18,0.6797,0.0163,0.0441,2.585,0.1327,-0.0148,0.0283,0.062,4,2,6,2,8,2,0.2,1.0,0.1596
GRUA,40,40,19,0.5218,0.0217,0.0324,3.8074,0.0968,0.0,0.0487,0.0,5,9,14,3,1,8,0.3333,0.375,0.0
GRUA,40,40,20,1.6764,0.0606,0.0896,3.585,0.2508,-0.0372,0.0108,0.1216,7,5,12,1,1,10,0.0909,0.1,0.087
