Kind,epoch,Repetition,Sum of Absolute Values,Mean Value,Standard Deviation,Maximum Value,Minimum Value,Kmeans_song_1_treshold,Kmeans_song_2_treshold,Kmeans_song_3_treshold,Kmeans_song_4_treshold,Song_1_Nodes_exceeding_treshold,Song_2_Nodes_exceeding_treshold,Song_3_Nodes_exceeding_treshold,Song_4_Nodes_exceeding_treshold,Total_Nodes_exceeding_treshold,degree_2_overlapp,degree_3_overlapp,degree_4_overlapp,sum_of_degree_overlapp,Total_Overlapp_percentage,overlapp_column1,overlapp_column2,overlapp_column3,overlapp_column4,overlapp_column5,overlapp_column6,overlapp_column7,overlapp_column8,overlapp_column9,overlapp_column10,overlapp_column11,overlapp_column12,overlapp_column13,overlapp_column14,overlapp_column15,overlapp_column16,overlapp_column17,overlapp_column18,overlapp_column19,overlapp_column20,song_1_song_2_11_overlap,song_1_song_3_11_overlap,song_1_song_4_11_overlap,song_2_song_3_11_overlap,song_2_song_4_11_overlap,song_3_song_4_11_overlap,total_pairwise_overlap_count,Binarized_Vector_Song_1,Binarized_Vector_Song_2,Binarized_Vector_Song_3,Binarized_Vector_Song_4
GRUA,2000,31,9.955,0.1226,0.1752,0.6899,-0.0119,0.2741,0.1249,0.0855,0.2677,6,4,6,6,22,5,1,1,7,21.25,0.0,0.0,0.0,0.75,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,2,2,2,3,3,14,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]"
GRUA,2000,32,18.6042,0.228,0.2445,0.7615,-0.0362,0.3435,0.3649,0.2935,0.2297,5,8,7,6,26,4,4,0,8,25.0,0.75,0.75,0.0,0.75,0.75,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,2,2,4,2,2,4,16,"[0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
GRUA,2000,33,8.6353,0.0969,0.1558,0.5701,-0.0303,0.1698,0.2387,0.1589,0.1426,5,5,5,5,20,3,4,0,7,22.5,0.5,0.0,0.75,0.0,0.75,0.0,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.5,3,2,3,1,3,3,15,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
GRUA,2000,34,24.2622,0.303,0.2632,0.7991,-0.006,0.3837,0.3434,0.3159,0.3333,9,8,9,7,33,3,4,3,10,37.5,0.75,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.75,0.75,0.5,0.5,0.0,0.0,0.5,1.0,1.0,0.0,0.0,5,7,5,6,5,5,33,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0]"
GRUA,2000,35,11.3322,0.1374,0.1687,0.6046,-0.0315,0.2827,0.1067,0.0986,0.243,7,6,6,7,26,8,0,2,10,30.0,1.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,2,3,5,4,3,3,20,"[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1]","[1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0]"
GRUA,2000,36,7.8124,0.0921,0.1297,0.5865,-0.0289,0.2534,0.1501,0.0663,0.1179,5,5,5,6,21,3,1,2,6,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0,3,3,3,3,3,3,18,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1]"
GRUA,2000,37,13.0727,0.1627,0.1904,0.7235,-0.0069,0.3427,0.1764,0.1669,0.2242,6,6,6,7,25,3,5,0,8,26.25,0.75,0.0,0.0,0.75,0.0,0.0,0.0,0.75,0.0,0.75,0.5,0.75,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,3,4,2,3,3,3,18,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0]"
GRUA,2000,38,15.6595,0.1952,0.2011,0.6713,-0.0087,0.2552,0.2945,0.2026,0.2617,7,6,5,9,27,3,2,2,7,25.0,0.5,0.0,0.75,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,4,3,3,4,21,"[1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0]"
GRUA,2000,39,22.8949,0.2862,0.2563,0.7514,0.0,0.3455,0.3546,0.2677,0.314,7,10,9,8,34,7,5,1,13,41.25,0.5,0.0,0.75,0.75,0.5,0.75,0.5,0.5,0.0,0.75,0.75,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.5,5,5,3,6,5,4,28,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]","[0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1]"
GRUA,2000,40,6.0021,0.0687,0.1127,0.5264,-0.0185,0.2038,0.0791,0.0446,0.1223,6,4,6,5,21,4,1,2,7,23.75,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.75,0.0,0.0,0.5,0.0,0.0,1.0,0.0,3,4,3,3,2,4,19,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
GRUA,2000,41,8.5738,0.106,0.1297,0.5389,-0.012,0.1926,0.1416,0.0969,0.1678,7,5,3,8,23,8,0,1,9,25.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,1.0,0.5,0.0,2,2,4,2,3,1,14,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0]"
GRUA,2000,42,27.7271,0.3466,0.2891,0.8112,0.0,0.3653,0.343,0.3473,0.3817,10,9,9,10,38,5,1,5,11,41.25,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.75,0.0,1.0,0.5,0.5,0.0,1.0,0.0,0.5,5,5,8,8,6,6,38,"[1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0]","[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0]"
GRUA,2000,43,9.5777,0.118,0.1638,0.7171,-0.0081,0.3388,0.0515,0.0839,0.1765,6,5,5,7,23,1,1,3,5,21.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,3,3,4,4,4,22,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]"
GRUA,2000,44,23.3091,0.2912,0.2768,0.7993,-0.0039,0.3633,0.3623,0.2971,0.3409,9,7,7,9,32,5,7,0,12,38.75,0.75,0.5,0.0,0.75,0.75,0.0,0.75,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.75,0.5,0.75,0.0,0.5,0.75,4,3,7,4,4,4,26,"[1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1]"
GRUA,2000,45,12.7466,0.1584,0.183,0.7124,-0.0076,0.1661,0.2643,0.3095,0.0977,7,6,7,7,27,4,2,2,8,27.500000000000004,1.0,0.0,0.0,0.5,0.0,0.5,0.75,0.0,0.0,0.5,0.0,0.0,1.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,4,3,5,2,3,5,22,"[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]","[1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
GRUA,2000,46,7.2282,0.077,0.1284,0.5173,-0.0371,0.1959,0.1217,0.1356,0.0808,7,4,4,6,21,7,0,1,8,22.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,2,4,2,1,3,1,13,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1]","[0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]"
GRUA,2000,47,11.0558,0.1351,0.1477,0.5662,-0.0235,0.2415,0.1537,0.1437,0.1821,7,7,5,7,26,5,2,1,8,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.5,0.5,0.0,0.0,0.0,0.75,0.0,0.5,1.0,0.5,0.0,3,3,2,3,3,3,17,"[0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0]"
GRUA,2000,48,10.7962,0.1257,0.1718,0.5861,-0.0384,0.2243,0.2115,0.1562,0.2271,6,5,4,6,21,3,3,1,7,23.75,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.75,1.0,0.0,0.0,0.75,0.5,2,2,3,4,4,3,18,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1]"
GRUA,2000,49,6.7645,0.0795,0.1118,0.4059,-0.017,0.1593,0.1242,0.1259,0.1341,5,7,5,4,21,5,0,1,6,17.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,2,2,1,1,1,4,11,"[1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1]"
TF,2000,0,35.0076,0.4376,0.299,0.8113,0.0,0.3861,0.3776,0.4042,0.3867,11,12,12,12,47,10,7,1,18,56.25,0.5,0.5,0.5,0.75,0.5,0.5,0.75,0.5,0.5,0.75,0.5,0.75,0.75,0.75,0.0,0.75,1.0,0.5,0.0,0.5,8,6,6,6,6,5,37,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1]","[0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1]"
TF,2000,1,34.5897,0.4324,0.2933,0.7993,0.0,0.3824,0.3925,0.3892,0.403,12,11,12,11,46,9,6,2,17,55.00000000000001,0.5,0.0,0.0,0.5,0.75,1.0,0.75,0.5,0.0,0.5,0.5,0.5,0.5,0.75,1.0,0.75,0.75,0.5,0.75,0.5,5,9,7,6,7,5,39,"[1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0]","[0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0]","[1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1]"
TF,2000,2,32.3428,0.4043,0.2718,0.7874,0.0,0.3704,0.3766,0.3381,0.3582,12,11,12,12,47,3,8,3,14,52.5,0.0,0.5,0.75,0.0,0.0,1.0,1.0,0.0,0.5,0.75,1.0,0.75,0.0,0.75,0.75,0.5,0.75,0.0,0.75,0.75,9,8,8,6,6,8,45,"[0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1]","[0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0]","[0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1]","[0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1]"
TF,2000,3,36.5517,0.4569,0.3064,0.8111,0.0,0.388,0.3909,0.3875,0.3989,12,13,12,12,49,4,7,4,15,56.25,1.0,0.75,0.0,0.75,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.75,0.5,0.75,0.75,1.0,0.75,1.0,1.0,0.75,8,7,8,8,11,7,49,"[1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1]"
TF,2000,4,32.0699,0.4009,0.2836,0.7994,0.0,0.3857,0.3647,0.3582,0.3644,11,11,11,12,45,7,5,3,15,51.24999999999999,0.5,0.5,0.75,0.0,0.75,1.0,0.0,0.75,0.0,0.5,0.5,1.0,0.75,0.5,0.75,1.0,0.0,0.0,0.5,0.5,5,6,9,7,7,6,40,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1]","[0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0]"
TF,2000,5,35.1304,0.4391,0.2993,0.8113,0.0,0.3732,0.4134,0.3964,0.3777,12,11,12,12,47,6,9,1,16,53.75,0.5,0.75,0.75,0.5,0.5,0.75,0.0,0.5,0.75,0.75,0.75,0.0,0.0,0.75,0.0,0.5,0.5,0.75,0.75,1.0,8,6,5,7,6,7,39,"[0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1]","[0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1]"
TF,2000,6,36.0368,0.4505,0.3016,0.8113,0.0,0.3802,0.4035,0.3928,0.3938,13,11,12,12,48,6,7,3,16,56.25,0.75,1.0,0.75,0.75,0.0,0.0,0.75,0.0,0.75,0.5,0.75,0.5,1.0,0.5,0.75,0.5,0.5,0.5,0.0,1.0,6,9,7,9,7,7,45,"[1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1]","[0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1]"
TF,2000,7,17.3886,0.2061,0.1779,0.512,-0.0454,0.2328,0.1826,0.1693,0.1893,10,12,10,11,43,7,5,2,14,46.25,0.0,0.5,0.5,0.75,0.75,0.0,0.0,0.0,1.0,0.5,0.75,1.0,0.75,0.5,0.75,0.5,0.5,0.0,0.0,0.5,6,6,6,6,5,5,34,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1]","[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0]"
TF,2000,8,34.4183,0.4302,0.294,0.7994,-0.0025,0.3734,0.3946,0.3963,0.3372,12,12,12,12,48,5,7,3,15,53.75,0.5,0.0,0.75,0.0,0.75,0.5,0.0,0.75,0.5,0.75,1.0,0.75,0.75,0.75,1.0,0.5,0.0,0.0,0.5,1.0,8,8,7,9,6,6,44,"[1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1]","[0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1]"
TF,2000,9,35.2868,0.4411,0.3006,0.8113,0.0,0.3863,0.3671,0.3859,0.3967,12,13,12,11,48,4,7,4,15,56.25,0.0,1.0,0.75,0.0,0.0,0.5,1.0,0.75,0.75,1.0,0.75,0.5,1.0,0.75,0.0,0.5,0.75,0.5,0.75,0.0,8,9,7,8,8,9,49,"[0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0]","[0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0]"
TF,2000,10,35.0702,0.4384,0.2953,0.7874,0.0,0.3785,0.3853,0.4057,0.391,12,12,11,12,47,8,6,3,17,57.49999999999999,0.5,0.5,0.75,1.0,0.5,0.75,0.0,0.0,0.5,0.75,0.5,0.75,1.0,0.5,0.5,0.75,0.75,1.0,0.5,0.0,8,7,7,7,8,7,44,"[0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0]"
TF,2000,11,33.4158,0.4177,0.2777,0.7829,0.0,0.3738,0.3794,0.375,0.3619,11,12,12,12,47,9,5,3,17,56.25,0.5,0.75,0.5,0.5,1.0,1.0,0.0,0.5,0.75,0.5,0.0,0.5,1.0,0.75,0.75,0.75,0.5,0.5,0.5,0.0,7,6,8,7,6,8,42,"[0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0]","[1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0]","[0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0]"
TF,2000,12,35.1068,0.4388,0.3041,0.8113,0.0,0.3888,0.3949,0.4014,0.4006,12,11,12,11,46,2,6,5,13,52.5,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.75,0.75,0.0,1.0,0.75,0.0,0.75,0.0,0.0,1.0,1.0,0.75,0.75,9,7,8,8,10,8,50,"[1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0]"
